OID,StopUID,StopID,StopName,StopNameEn,StopAddres,StationID,StopDescri,Updatetime,ProvCode,Lon,Lat,UniqueID
-1,KHH10006059171,10006059171,高速公路口,Entrance to Freeway, ,3127, ,2024/10/30,KHH,22.639813,120.337853,B1E0010069V090
-1,KHH10006133171,10006133171,捷運世運站(左楠路),MRT World Game Station(Zuonan Rd.), ,3714, ,2024/10/30,KHH,22.700086,120.302407,B1E0010069V090
-1,KHH10006146771,10006146771,楠陽國小,Nanyang Primary School, ,2162, ,2024/10/30,KHH,22.725037,120.3295,B1E0010069V090
-1,KHH10006147261,10006147261,高雄少年法院,Kaohsiung Juvenile and Family Court, ,1256, ,2024/10/30,KHH,22.731127,120.335487,B1E0010069V090
-1,KHH10006914361,10006914361,中山國中,Chun-Shan Junior High School, ,2524, ,2024/10/30,KHH,22.566814,120.355259,B1E0010069V090
-1,KHH10006918581,10006918581,高雄餐旅大學(營口路),National Kaohsiung University of Hospitality and Tourism(Yingkou Rd.), ,3490, ,2024/10/30,KHH,22.566237,120.370784,B1E0010069V090
-1,KHH10006918971,10006918971,明鳳三路口,Mingfong 3rd Rd. Intersection, ,3939, ,2024/10/30,KHH,22.583176,120.337502,B1E0010069V090
-1,KHH10006919142,10006919142,明正里,Mingjheng Village, ,3521, ,2024/10/30,KHH,22.582937,120.335414,B1E0010069V090
-1,KHH10006918541,10006918541,山明路五巷,Shanming Rd. 5th lane, ,3488, ,2024/10/30,KHH,22.56553,120.367503,B1E0010069V090
-1,KHH10007012571,10007012571,正勤路,Jhengcin Rd., ,410, ,2024/10/30,KHH,22.602127,120.303504,B1E0010069V090
-1,KHH10007012471,10007012471,輕軌經貿園區站,LRT Commerce and Trade Park, ,3725, ,2024/10/30,KHH,22.600948,120.302663,B1E0010069V090
-1,KHH10007012441,10007012441,台糖物流,Taiwan Sugar Logistics Park, ,3722, ,2024/10/30,KHH,22.598143,120.303809,B1E0010069V090
-1,KHH10007012811,10007012811,新光路口(圖書總館),Singuang Rd. Intersection(Public Library), ,418, ,2024/10/30,KHH,22.610076,120.303299,B1E0010069V090
-1,KHH10007025321,10007025321,澄清湖棒球場,Chengcing Lake Baseball Field, ,1222, ,2024/10/30,KHH,22.655252,120.360243,B1E0010069V090
-1,KHH100070562,100070562,和平路口,Heping Rd. Intersection, ,3663, ,2024/10/30,KHH,22.619572,120.321493,B1E0010069V090
-1,KHH1000708562,1000708562,三多三路,Sanduo 3rd Rd., ,434, ,2024/10/30,KHH,22.615457,120.308804,B1E0010069V090
-1,KHH1000706291,1000706291,中正體育場,Chungjheng Stadium, ,2271, ,2024/10/30,KHH,22.623868,120.335329,B1E0010069V090
-1,KHH1000708841,1000708841,三多三路,Sanduo 3rd Rd., ,435, ,2024/10/30,KHH,22.615328,120.309037,B1E0010069V090
-1,KHH10007239031,10007239031,建國林森路口,Jianguo Linsen Intersection, ,258, ,2024/10/30,KHH,22.637659,120.304364,B1E0010069V090
-1,KHH10007238861,10007238861,民族路(明誠路口),Minzu Rd.(Mingcheng Rd. Intersection), ,48, ,2024/10/30,KHH,22.661212,120.315817,B1E0010069V090
-1,KHH10007238602,10007238602,鼎力路,Dingli Rd., ,2697, ,2024/10/30,KHH,22.668412,120.323237,B1E0010069V090
-1,KHH10007239162,10007239162,灣仔內,Wanzihnei, ,1754, ,2024/10/30,KHH,22.64874,120.315069,B1E0010069V090
-1,KHH1000727111,1000727111,師範大學(和平校區),National Kaohsiung Normal University(Heping Campus), ,3255, ,2024/10/30,KHH,22.625375,120.319667,B1E0010069V090
-1,KHH10007322051,10007322051,哈爾濱街口,Haerbin St. Intersection, ,3197, ,2024/10/30,KHH,22.641535,120.299796,B1E0010069V090
-1,KHH10007320532,10007320532,建軍路口,Jianjun Rd. Intersection, ,1422, ,2024/10/30,KHH,22.628661,120.341528,B1E0010069V090
-1,KHH10007322021,10007322021,高雄車站(九如路),Kaohsiung Main Station(Jiouru Rd.), ,3195, ,2024/10/30,KHH,22.641364,120.30211,B1E0010069V090
-1,KHH10003146291,10003146291,民族裕誠路口,Minzu Yucheng Rd. Intersection, ,1157, ,2024/10/30,KHH,22.664996,120.316264,B1E0010069V090
-1,KHH10003315632,10003315632,三民公園(博愛路口),Sanmin Park(Boai Rd. Intersection), ,1757, ,2024/10/30,KHH,22.645432,120.304475,B1E0010069V090
-1,KHH10003337972,10003337972,中央公園,Central Park, ,3345, ,2024/10/30,KHH,22.623074,120.298365,B1E0010069V090
-1,KHH10003337951,10003337951,中央公園,Central Park, ,3344, ,2024/10/30,KHH,22.623449,120.298052,B1E0010069V090
-1,KHH10003340341,10003340341,莊敬國小,Jhuangjing Primary School, ,3595, ,2024/10/30,KHH,22.65599,120.323002,B1E0010069V090
-1,KHH10003336392,10003336392,同盟路口,Tongmeng Rd. Intersection, ,4065, ,2024/10/30,KHH,22.651225,120.30378,B1E0010069V090
-1,KHH10003510842,10003510842,小港站,Siaogang Station, ,2458, ,2024/10/30,KHH,22.565364,120.34072,B1E0010069V090
-1,KHH10003522461,10003522461,南汕里,Nanshan Village, ,2574, ,2024/10/30,KHH,22.585557,120.288384,B1E0010069V090
-1,KHH10003361492,10003361492,臺鐵三塊厝站(中華路),TRA Sankuaicuo Station(Jhonghua Rd.), ,5572, ,2024/10/30,KHH,22.638126,120.292641,B1E0010069V090
-1,KHH100036139361,1.00036E+11,高雄車站(建國路),Kaohsiung Main Station(Jianguo Rd.), ,883, ,2024/10/30,KHH,22.637872,120.301171,B1E0010069V090
-1,KHH10003613172,10003613172,正勤社區,Jhengcin Community, ,413, ,2024/10/30,KHH,22.602817,120.305377,B1E0010069V090
-1,KHH10003623601,10003623601,復興一路,Fusing 1st Rd., ,4476, ,2024/10/30,KHH,22.635998,120.308581,B1E0010069V090
-1,KHH10003623682,10003623682,高雄高商(復興二路),Kaohsiung Vocational High School of Commerce(Fusing 2nd Rd.), ,4469, ,2024/10/30,KHH,22.624352,120.308615,B1E0010069V090
-1,KHH100037190512,1.00037E+11,輕軌凱旋武昌站,LRT Kaisyuan Wuchang Station, ,2612, ,2024/10/30,KHH,22.617757,120.326295,B1E0010069V090
-1,KHH1000371741,1000371741,輕軌凱旋公園站(民生醫院),LRT Kaisyuan Park Station(Kaohsiung Municipal Minsheng Hospital), ,2306, ,2024/10/30,KHH,22.627534,120.322579,B1E0010069V090
-1,KHH10003724392,10003724392,大昌二路(建工路口),Dachang 2nd Rd.(Jiangong Rd. Intersection), ,3000, ,2024/10/30,KHH,22.652003,120.329723,B1E0010069V090
-1,KHH1000373241,1000373241,輕軌機廠站,LRT Depot Station, ,2969, ,2024/10/30,KHH,22.609347,120.325612,B1E0010069V090
-1,KHH10003842982,10003842982,新民國小,Xinmin Elementary School, ,681, ,2024/10/30,KHH,22.676422,120.312701,B1E0010069V090
-1,KHH10003850511,10003850511,介壽路口,Jieshou Rd. Intersection, ,2450, ,2024/10/30,KHH,22.680447,120.282607,B1E0010069V090
-1,KHH10003855201,10003855201,美國學校,American School, ,3891, ,2024/10/30,KHH,22.676919,120.293565,B1E0010069V090
-1,KHH100039113291,1.00039E+11,緯六路,Weiliou Rd., ,4702, ,2024/10/30,KHH,22.697436,120.290105,B1E0010069V090
-1,KHH100039141111,1.00039E+11,海富路,Haifu Rd., ,2484, ,2024/10/30,KHH,22.688869,120.289174,B1E0010069V090
-1,KHH10003947781,10003947781,後昌路(左楠路口),Houchang Rd.(Zuonan Rd. Intersection), ,3057, ,2024/10/30,KHH,22.707759,120.301262,B1E0010069V090
-1,KHH10003855122,10003855122,曾子路,Zengzih Rd., ,3785, ,2024/10/30,KHH,22.677229,120.3103,B1E0010069V090
-1,KHH10003973802,10003973802,捷運世運站(世運大道),MRT World Game Station(World Games Blvd.), ,636, ,2024/10/30,KHH,22.700783,120.301698,B1E0010069V090
-1,KHH1000501671,1000501671,麗尊酒店,The Lees Hotel, ,2288, ,2024/10/30,KHH,22.627231,120.313092,B1E0010069V090
-1,KHH10005029661,10005029661,捷運鹽埕埔站(五福四路),MRT Yanchengpu Station(Wufu 4th Rd.), ,346, ,2024/10/30,KHH,22.623107,120.284705,B1E0010069V090
-1,KHH10005035242,10005035242,中正高中,Jhong Jheng High School, ,1764, ,2024/10/30,KHH,22.625999,120.337983,B1E0010069V090
-1,KHH10005226372,10005226372,新興高中,Shin Shing High School, ,2291, ,2024/10/30,KHH,22.624457,120.305743,B1E0010069V090
-1,KHH10005035212,10005035212,捷運苓雅運動園區站,MRT Lingya Sports Park Station, ,1161, ,2024/10/30,KHH,22.62803,120.331847,B1E0010069V090
-1,KHH10005261752,10005261752,輕軌衛生局站(凱旋二路),LRT Department of Health Station(Kaisyuan 2nd Rd.), ,4918, ,2024/10/30,KHH,22.624721,120.323544,B1E0010069V090
-1,KHH100052271,100052271,自來水公園,Running Water Park, ,2286, ,2024/10/30,KHH,22.627834,120.31487,B1E0010069V090
-1,KHH1000566222,1000566222,自強路口,Zihciang Rd. Intersection, ,3274, ,2024/10/30,KHH,22.632345,120.293445,B1E0010069V090
-1,KHH1000566571,1000566571,自立路口,Zihli Rd. Intersection, ,2278, ,2024/10/30,KHH,22.634167,120.298384,B1E0010069V090
-1,KHH100060144701,1.0006E+11,勞工育樂中心,The Labor Recreation Center, ,2495, ,2024/10/30,KHH,22.653278,120.359703,B1E0010069V090
-1,KHH10006020192,10006020192,義華路口(陽明路),Yihua Rd. Intersection(Yangming Rd.), ,3130, ,2024/10/30,KHH,22.641603,120.341703,B1E0010069V090
-1,KHH10006025642,10006025642,大華里(澄清路),Dahua Village(Chengcing Rd.), ,292, ,2024/10/30,KHH,22.646832,120.346829,B1E0010069V090
-1,KHH10006029871,10006029871,民族路口(八德一路),Minzu Rd. Intersection(Bade 1st Rd.), ,2527, ,2024/10/30,KHH,22.635144,120.312571,B1E0010069V090
-1,KHH10006028821,10006028821,建國林森路口,Jianguo Linsen Intersection, ,259, ,2024/10/30,KHH,22.637521,120.304562,B1E0010069V090
-1,KHH100061178541,1.00061E+11,常順街口,Changshun St. Intersection, ,2146, ,2024/10/30,KHH,22.733014,120.336188,B1E0010069V090
-1,KHH100061133231,1.00061E+11,常德路,Changde Rd., ,3906, ,2024/10/30,KHH,22.739372,120.337098,B1E0010069V090
-1,KHH10006147021,10006147021,加昌國小,Jiachang Elenentary School, ,3069, ,2024/10/30,KHH,22.720317,120.296281,B1E0010069V090
-1,KHH10006147241,10006147241,常德路,Changde Rd., ,3905, ,2024/10/30,KHH,22.739353,120.336894,B1E0010069V090
-1,KHH10006182951,10006182951,楠梓農會,Nanzi Farmers' Association, ,856, ,2024/10/30,KHH,22.728835,120.329533,B1E0010069V090
-1,KHH10006915312,10006915312,二苓國小(捷運小港站),Erling Elementary School(MRT Siaogang Station), ,3485, ,2024/10/30,KHH,22.565768,120.351635,B1E0010069V090
-1,KHH10006918831,10006918831,桂陽路,Gueiyang Rd., ,3510, ,2024/10/30,KHH,22.581998,120.352714,B1E0010069V090
-1,KHH10006918851,10006918851,明聖街,Mingsheng St., ,3514, ,2024/10/30,KHH,22.582176,120.346749,B1E0010069V090
-1,KHH1000692011,1000692011,捷運凱旋站(中山三路)(輕軌前鎮之星站),MRT Kaisyuan Station(Jhongshan 3rd Rd.)(LRT Cianjhen Star Station), ,3528, ,2024/10/30,KHH,22.596837,120.315731,B1E0010069V090
-1,KHH1000692512,1000692512,民權公園,Mincyuan Park, ,3539, ,2024/10/30,KHH,22.613809,120.314228,B1E0010069V090
-1,KHH10006919442,10006919442,水利工作站,Irrigation Workstation, ,3497, ,2024/10/30,KHH,22.575978,120.371144,B1E0010069V090
-1,KHH1000701012,1000701012,輔仁路口(三多一路),Furen Rd. Intersection(Sanduo 1st Rd.), ,2272, ,2024/10/30,KHH,22.623683,120.333904,B1E0010069V090
-1,KHH1000699691,1000699691,小港分局,Police department siaogang precinct, ,3137, ,2024/10/30,KHH,22.565763,120.344215,B1E0010069V090
-1,KHH100070144692,1.0007E+11,勞工育樂中心,The Labor Recreation Center, ,2496, ,2024/10/30,KHH,22.652717,120.359644,B1E0010069V090
-1,KHH1000701562,1000701562,國際商工(輕軌五權國小站),Kuochi Senior Vocational High School(LRT Wucyuan Elementry School Station), ,110, ,2024/10/30,KHH,22.621192,120.326523,B1E0010069V090
-1,KHH1000706061,1000706061,輔仁路口(三多一路),Furen Rd. Intersection(Sanduo 1st Rd.), ,2273, ,2024/10/30,KHH,22.623681,120.333848,B1E0010069V090
-1,KHH100070572,100070572,林德官(三和市場),Lindeguan(Sanhe Market), ,3665, ,2024/10/30,KHH,22.618973,120.319803,B1E0010069V090
-1,KHH1000707582,1000707582,大遠百百貨(捷運三多商圈站),Far Eastern Department Store(MRT Sandou Shopping District Station), ,525, ,2024/10/30,KHH,22.613541,120.303198,B1E0010069V090
-1,KHH100072140472,1.00072E+11,高雄中學,Kaohsiung Senior High School, ,2080, ,2024/10/30,KHH,22.637793,120.297493,B1E0010069V090
-1,KHH1000721692,1000721692,麗尊酒店,The Lees Hotel, ,2288, ,2024/10/30,KHH,22.627231,120.313092,B1E0010069V090
-1,KHH10007238991,10007238991,民族社區(民族一路),Minzu Community(Minzu 1st Rd.), ,400, ,2024/10/30,KHH,22.640931,120.313912,B1E0010069V090
-1,KHH1000722132,1000722132,文殊講堂,Kaohsiung Wen Shu School, ,3536, ,2024/10/30,KHH,22.610987,120.313701,B1E0010069V090
-1,KHH1000724011,1000724011,捷運美麗島站,MRT Formosa Boulevard Station, ,2296, ,2024/10/30,KHH,22.630417,120.301644,B1E0010069V090
-1,KHH1000726922,1000726922,民族路口(七賢一路),Minzu Rd. Intersection(Cisian 1st Rd.), ,3266, ,2024/10/30,KHH,22.633833,120.312318,B1E0010069V090
-1,KHH10007320342,10007320342,臺鐵正義站(正義路),TRA Jhengyi Station(Jhengyi Rd.), ,3180, ,2024/10/30,KHH,22.633719,120.341278,B1E0010069V090
-1,KHH10007321521,10007321521,民族國中(九如一路),Minzu Junior High School(Jiouru 1st Rd.), ,3185, ,2024/10/30,KHH,22.638361,120.333,B1E0010069V090
-1,KHH100033120402,1.00033E+11,歷史博物館(大公路),Kaohsiung Museum of History(Dagong Rd.), ,83, ,2024/10/30,KHH,22.626598,120.285089,B1E0010069V090
-1,KHH10003153291,10003153291,左營新光三越,Shin Kong Mitsukoshi Department Store(Kaohsiung Zuoying), ,3838, ,2024/10/30,KHH,22.688994,120.310725,B1E0010069V090
-1,KHH10003327712,10003327712,六合二路口,Liouhe 2nd Rd. Intersection, ,3339, ,2024/10/30,KHH,22.631307,120.295255,B1E0010069V090
-1,KHH10003336131,10003336131,同盟路口,Tongmeng Rd. Intersection, ,4064, ,2024/10/30,KHH,22.650575,120.303365,B1E0010069V090
-1,KHH10003338112,10003338112,安東街口(九如二路),Andong St. Intersection(Jiouru 2ndRd.), ,3202, ,2024/10/30,KHH,22.641612,120.29557,B1E0010069V090
-1,KHH100035145542,1.00035E+11,小港高中(立群路),Siacgang Senior High School(Licyun Rd. ), ,5978, ,2024/10/30,KHH,22.563659,120.35646,B1E0010069V090
-1,KHH10003340822,10003340822,立志中學,Lichih Valuable High School, ,3598, ,2024/10/30,KHH,22.653695,120.326348,B1E0010069V090
-1,KHH10003522592,10003522592,海岸公園,Coast Park, ,4218, ,2024/10/30,KHH,22.60222,120.275029,B1E0010069V090
-1,KHH10003531541,10003531541,旗津海水浴場,Cijin Seaside Beach, ,887, ,2024/10/30,KHH,22.610267,120.268158,B1E0010069V090
-1,KHH100036139452,1.00036E+11,七賢二路,Cisian 2nd Rd., ,1153, ,2024/10/30,KHH,22.634664,120.300681,B1E0010069V090
-1,KHH10003623501,10003623501,高雄高商(復興二路),Kaohsiung Vocational High School of Commerce(Fusing 2nd Rd.), ,4468, ,2024/10/30,KHH,22.624393,120.308779,B1E0010069V090
-1,KHH10003623652,10003623652,五福路口(復興二路),Wufu Rd. Intersection(Fusing 2nd Rd.), ,4471, ,2024/10/30,KHH,22.626196,120.307893,B1E0010069V090
-1,KHH10003714092,10003714092,高雄工職,Kaohsiung Industrial High School, ,603, ,2024/10/30,KHH,22.650812,120.326065,B1E0010069V090
-1,KHH10003724201,10003724201,瑞祥高中(凱旋四路),Rueisiang High School(Kaisyuan 4th Rd.), ,2965, ,2024/10/30,KHH,22.60371,120.324344,B1E0010069V090
-1,KHH10003724622,10003724622,鎮東二街口,Jhendong 2nd St. Intersection, ,2960, ,2024/10/30,KHH,22.591453,120.31139,B1E0010069V090
-1,KHH10003724682,10003724682,鎮州路,Jhenjhou Rd., ,2958, ,2024/10/30,KHH,22.58937,120.309488,B1E0010069V090
-1,KHH10003724161,10003724161,輕軌凱旋瑞田站,LRT Kaisyuan Rueitian Station, ,2672, ,2024/10/30,KHH,22.599517,120.320283,B1E0010069V090
-1,KHH10003851992,10003851992,美國學校,American School, ,3890, ,2024/10/30,KHH,22.677119,120.293604,B1E0010069V090
-1,KHH10003855161,10003855161,新民國小,Xinmin Elementary School, ,682, ,2024/10/30,KHH,22.67634,120.312899,B1E0010069V090
-1,KHH100039147182,1.00039E+11,四海派出所,Sihhai Police Station, ,4843, ,2024/10/30,KHH,22.693339,120.287627,B1E0010069V090
-1,KHH10003947942,10003947942,慈愛大樓,Cihai Building, ,3062, ,2024/10/30,KHH,22.712917,120.29427,B1E0010069V090
-1,KHH100039113282,1.00039E+11,緯六路,Weiliou Rd., ,4701, ,2024/10/30,KHH,22.697313,120.290052,B1E0010069V090
-1,KHH10003967421,10003967421,加昌站,Jiachang Station, ,374, ,2024/10/30,KHH,22.718861,120.298727,B1E0010069V090
-1,KHH10005020241,10005020241,鼓山輪渡站,Gushan Ferry Station, ,2333, ,2024/10/30,KHH,22.620388,120.270075,B1E0010069V090
-1,KHH10005023962,10005023962,大成街口(輕軌真愛碼頭站),Dacheng St. Intersection(LRT Love Pier Station）, ,3908, ,2024/10/30,KHH,22.621093,120.288469,B1E0010069V090
-1,KHH10005045431,10005045431,輕軌凱旋公園站(中正一路),LRT Kaisyuan Park Station(Jhongjheng 1st Rd.), ,1031, ,2024/10/30,KHH,22.629964,120.324079,B1E0010069V090
-1,KHH1000524002,1000524002,捷運美麗島站,MRT Formosa Boulevard Station, ,2296, ,2024/10/30,KHH,22.630417,120.301644,B1E0010069V090
-1,KHH1000523021,1000523021,捷運美麗島站,MRT Formosa Boulevard Station, ,2295, ,2024/10/30,KHH,22.630165,120.301918,B1E0010069V090
-1,KHH1000525462,1000525462,凱旋醫院(高師大),Kai-Syuan Psychiatric Hospital(National Kaohsiung Normal University), ,2308, ,2024/10/30,KHH,22.623429,120.324112,B1E0010069V090
-1,KHH10005232,10005232,建軍站(捷運衛武營站),Jianjun Station(MRT Weiwuying Station), ,74, ,2024/10/30,KHH,22.624977,120.343224,B1E0010069V090
-1,KHH1000566212,1000566212,中華路口(七賢二路),Jhonghua Rd. Intersection(Cisian 2nd Rd.), ,3022, ,2024/10/30,KHH,22.633152,120.296054,B1E0010069V090
-1,KHH1000566441,1000566441,成功一路口,Chenggong 1st Rd. Intersection, ,2133, ,2024/10/30,KHH,22.631459,120.290637,B1E0010069V090
-1,KHH100060133092,1.0006E+11,平等路口(九如一路),Pingdeng Rd. Intersection(Jiouru 1st Rd.), ,4923, ,2024/10/30,KHH,22.640004,120.319948,B1E0010069V090
-1,KHH10006023121,10006023121,民族陸橋,Minzu Viaduct, ,3114, ,2024/10/30,KHH,22.640214,120.315335,B1E0010069V090
-1,KHH10006026522,10006026522,捷運鹽埕埔站(大仁路),MRT Yanchengpu Station(Daren Rd.), ,2610, ,2024/10/30,KHH,22.625135,120.285263,B1E0010069V090
-1,KHH10006029861,10006029861,錦田路口(八德一路),Jintian Rd. Intersection(Bade Rd.), ,2558, ,2024/10/30,KHH,22.635314,120.310224,B1E0010069V090
-1,KHH100061133201,1.00061E+11,安泰街,Antai St., ,4935, ,2024/10/30,KHH,22.743243,120.338992,B1E0010069V090
-1,KHH10006133851,10006133851,祥和山莊,Sianghe Villa, ,3053, ,2024/10/30,KHH,22.69763,120.301845,B1E0010069V090
-1,KHH10006145931,10006145931,建楠路,Jiannan Rd., ,76, ,2024/10/30,KHH,22.72696,120.328693,B1E0010069V090
-1,KHH10006147751,10006147751,莒光新村(後昌路),Jyuguang New Village(Houchang Rd.), ,3059, ,2024/10/30,KHH,22.708028,120.298897,B1E0010069V090
-1,KHH10006154401,10006154401,興楠路,Singnan Rd., ,3086, ,2024/10/30,KHH,22.729949,120.332878,B1E0010069V090
-1,KHH10006915182,10006915182,小港高中,Siacgang Senior High School, ,3144, ,2024/10/30,KHH,22.566914,120.357527,B1E0010069V090
-1,KHH10006918871,10006918871,中厝里,Jhongcuo Village, ,3518, ,2024/10/30,KHH,22.583171,120.341622,B1E0010069V090
-1,KHH10006919112,10006919112,捷運公司(捷運草衙站),Kaohsiung Rapid Transit Corp.(MRT Caoya Station), ,3523, ,2024/10/30,KHH,22.581918,120.331636,B1E0010069V090
-1,KHH10006919222,10006919222,桂陽路,Gueiyang Rd., ,3511, ,2024/10/30,KHH,22.581992,120.352528,B1E0010069V090
-1,KHH1000692482,1000692482,三多市場(民權二路),Sanduo Market(Mincyuan 2nd Rd.), ,3541, ,2024/10/30,KHH,22.616016,120.314408,B1E0010069V090
-1,KHH1000694032,1000694032,捷運美麗島站,MRT Formosa Boulevard Station, ,2296, ,2024/10/30,KHH,22.630417,120.301644,B1E0010069V090
-1,KHH1000701301,1000701301,五權國小(三多二路),Wucyuan Elementry School(Sanduo 2nd Rd.), ,3662, ,2024/10/30,KHH,22.620201,120.323945,B1E0010069V090
-1,KHH10007013052,10007013052,新光路口(圖書總館),Singuang Rd. Intersection(Public Library), ,419, ,2024/10/30,KHH,22.610774,120.30293,B1E0010069V090
-1,KHH1000701221,1000701221,林德官(三和市場),Lindeguan(Sanhe Market), ,3666, ,2024/10/30,KHH,22.618829,120.31997,B1E0010069V090
-1,KHH100070692,100070692,衛武營都會公園,Wei Wu Ying Metropolitan Park, ,2268, ,2024/10/30,KHH,22.624075,120.337453,B1E0010069V090
-1,KHH1000708442,1000708442,光華路口(光華夜市),Guanghua Rd. Intersection(Guanghua Night Market), ,3667, ,2024/10/30,KHH,22.618223,120.317459,B1E0010069V090
-1,KHH1000708951,1000708951,三多市場(三多三路),Sanduo Market(Sanduo 3rd Rd.), ,3670, ,2024/10/30,KHH,22.61723,120.314916,B1E0010069V090
-1,KHH10007226832,10007226832,廣東一街口,Guangdong 1st St. Intersection, ,4498, ,2024/10/30,KHH,22.6224,120.319567,B1E0010069V090
-1,KHH100072140502,1.00072E+11,高雄車站(建國路),Kaohsiung Main Station(Jianguo Rd.), ,882, ,2024/10/30,KHH,22.637812,120.300948,B1E0010069V090
-1,KHH10007239212,10007239212,隆峰寺,Longfong Temple, ,880, ,2024/10/30,KHH,22.652905,120.315252,B1E0010069V090
-1,KHH10007239282,10007239282,民族路(明誠路口),Minzu Rd.(Mingcheng Rd. Intersection), ,47, ,2024/10/30,KHH,22.661489,120.316087,B1E0010069V090
-1,KHH1000726892,1000726892,錦田路口(七賢一路),Jintian Rd. Intersection(Cisian 1st Rd.), ,3268, ,2024/10/30,KHH,22.633925,120.3107,B1E0010069V090
-1,KHH10007315402,10007315402,青海美術南二路口,Cinghai Meishu South 2nd Rd. Intersection, ,287, ,2024/10/30,KHH,22.651425,120.285722,B1E0010069V090
-1,KHH10007321581,10007321581,大順路口(九如一路),Dashun Rd. Intersection(Jiouru 1st Rd.), ,3122, ,2024/10/30,KHH,22.639381,120.326711,B1E0010069V090
-1,KHH10003314721,10003314721,果菜公司,Vegetable & Fruit Marketing Company, ,386, ,2024/10/30,KHH,22.645121,120.314235,B1E0010069V090
-1,KHH10003317442,10003317442,愛國國小,AiGuo Elementary School, ,367, ,2024/10/30,KHH,22.644578,120.313306,B1E0010069V090
-1,KHH10003337531,10003337531,金鼎路口,Jinding Rd. Intersection, ,2533, ,2024/10/30,KHH,22.664459,120.321685,B1E0010069V090
-1,KHH10003340351,10003340351,立志中學,Lichih Valuable High School, ,3597, ,2024/10/30,KHH,22.653678,120.326138,B1E0010069V090
-1,KHH10003338582,10003338582,鼎力路,Dingli Rd., ,2697, ,2024/10/30,KHH,22.668412,120.323237,B1E0010069V090
-1,KHH10003522462,10003522462,南汕里,Nanshan Village, ,2573, ,2024/10/30,KHH,22.585516,120.288328,B1E0010069V090
-1,KHH10003523072,10003523072,風車公園,Windmill Park, ,999, ,2024/10/30,KHH,22.589891,120.284571,B1E0010069V090
-1,KHH10003522591,10003522591,海岸公園,Coast Park, ,4219, ,2024/10/30,KHH,22.602321,120.275141,B1E0010069V090
-1,KHH100036139412,1.00036E+11,高雄中學,Kaohsiung Senior High School, ,2079, ,2024/10/30,KHH,22.637964,120.297358,B1E0010069V090
-1,KHH10003531542,10003531542,旗津海水浴場,Cijin Seaside Beach, ,886, ,2024/10/30,KHH,22.610219,120.268087,B1E0010069V090
-1,KHH10003623642,10003623642,民生路口,Minsheng Rd. Intersection, ,4473, ,2024/10/30,KHH,22.629037,120.307894,B1E0010069V090
-1,KHH1000368082,1000368082,民裕街口,Minyu St. Intersection, ,4457, ,2024/10/30,KHH,22.606528,120.314647,B1E0010069V090
-1,KHH10003719841,10003719841,中正路口(凱旋一路),Jhongjheng Rd. Intersection(Kaisyuan 1st Rd.), ,2975, ,2024/10/30,KHH,22.631027,120.321287,B1E0010069V090
-1,KHH1000375431,1000375431,凱旋醫院(高師大),Kai-Syuan Psychiatric Hospital(National Kaohsiung Normal University), ,2309, ,2024/10/30,KHH,22.623443,120.324157,B1E0010069V090
-1,KHH10003730421,10003730421,道明中學,St. Dominic Catholic High School, ,1434, ,2024/10/30,KHH,22.633114,120.322765,B1E0010069V090
-1,KHH100038139521,1.00038E+11,榮佑路,Rongyou Rd., ,1489, ,2024/10/30,KHH,22.681762,120.320828,B1E0010069V090
-1,KHH10003855012,10003855012,城峰路,Chengfong Rd., ,3842, ,2024/10/30,KHH,22.676433,120.292421,B1E0010069V090
-1,KHH100039113242,1.00039E+11,左營國小,Zuo Ying Primary School, ,3456, ,2024/10/30,KHH,22.691043,120.292242,B1E0010069V090
-1,KHH10003948281,10003948281,左營禮拜堂(海功路),Zuoying Chapel(Haigong Rd.), ,3328, ,2024/10/30,KHH,22.693599,120.293535,B1E0010069V090
-1,KHH10003954892,10003954892,哈囉市場(孔廟),Hello Market(Kaohsiung City Temple of Confucius), ,3797, ,2024/10/30,KHH,22.691301,120.300978,B1E0010069V090
-1,KHH10003974852,10003974852,加宏路口,Jiahong Rd. Intersection, ,634, ,2024/10/30,KHH,22.714727,120.293571,B1E0010069V090
-1,KHH10005019591,10005019591,濱海二路,Binhai 2nd Rd., ,2331, ,2024/10/30,KHH,22.621663,120.269979,B1E0010069V090
-1,KHH10005026381,10005026381,捷運苓雅運動園區站,MRT Lingya Sports Park Station, ,1160, ,2024/10/30,KHH,22.627539,120.334216,B1E0010069V090
-1,KHH10005015971,10005015971,捷運哈瑪星站(臨海一路)(輕軌哈瑪星站),MRT Hamasen Station(LRT Hamasen Station)( Linhai 1st Rd.), ,2326, ,2024/10/30,KHH,22.622607,120.274474,B1E0010069V090
-1,KHH1000523321,1000523321,六合夜市(大港埔),Liouhe Night Market(Dagangpu), ,3348, ,2024/10/30,KHH,22.634002,120.302372,B1E0010069V090
-1,KHH1000523932,1000523932,六合夜市(大港埔),Liouhe Night Market(Dagangpu), ,3349, ,2024/10/30,KHH,22.633519,120.301882,B1E0010069V090
-1,KHH1000525812,1000525812,五塊厝(三多一路),Wukuaicuo(Sanduo 1st Rd.), ,113, ,2024/10/30,KHH,22.622964,120.33173,B1E0010069V090
